DATE,DTB3,DTB4WK,DTB6,DTB1YR
19/02/2021,0.04,0.03,0.06,0.07
22/02/2021,0.03,0.03,0.04,0.06
23/02/2021,0.04,0.03,0.05,0.08
24/02/2021,0.03,0.03,0.05,0.08
25/02/2021,0.04,0.04,0.06,0.09
26/02/2021,0.04,0.04,0.05,0.08
01/03/2021,0.05,0.03,0.07,0.08
02/03/2021,0.04,0.04,0.06,0.08
03/03/2021,0.05,0.04,0.07,0.08
04/03/2021,0.04,0.03,0.07,0.08
05/03/2021,0.04,0.04,0.07,0.08
08/03/2021,0.05,0.04,0.06,0.09
09/03/2021,0.05,0.04,0.07,0.1
10/03/2021,0.04,0.03,0.06,0.08
11/03/2021,0.04,0.04,0.05,0.08
12/03/2021,0.04,0.03,0.06,0.09
15/03/2021,0.04,0.02,0.06,0.08
16/03/2021,0.02,0.01,0.06,0.07
17/03/2021,0.02,0.01,0.05,0.07
18/03/2021,0.01,0.01,0.03,0.07
19/03/2021,0.01,0.01,0.03,0.06
22/03/2021,0.03,0.02,0.05,0.06
23/03/2021,0.01,0.02,0.04,0.08
24/03/2021,0.02,0.02,0.04,0.07
25/03/2021,0.02,0.02,0.04,0.07
26/03/2021,0.02,0.02,0.04,0.06
29/03/2021,0.03,0.02,0.04,0.06
30/03/2021,0.02,0.01,0.04,0.06
31/03/2021,0.03,0.01,0.05,0.07
01/04/2021,0.02,0.02,0.04,0.06
02/04/2021,0.02,0.02,0.04,0.07
05/04/2021,0.03,0.03,0.04,0.06
06/04/2021,0.02,0.02,0.04,0.06
07/04/2021,0.02,0.01,0.04,0.06
08/04/2021,0.01,0.02,0.04,0.05
09/04/2021,0.02,0.02,0.03,0.06
12/04/2021,0.02,0.02,0.04,0.06
13/04/2021,0.03,0.03,0.05,0.06
14/04/2021,0.02,0.02,0.04,0.06
15/04/2021,0.02,0.02,0.04,0.06
16/04/2021,0.02,0.02,0.04,0.06
19/04/2021,0.02,0.01,0.04,0.07
20/04/2021,0.03,0.01,0.04,0.07
21/04/2021,0.03,0,0.04,0.07
22/04/2021,0.03,0.02,0.04,0.06
23/04/2021,0.03,0.01,0.03,0.07
26/04/2021,0.03,0.02,0.04,0.06
27/04/2021,0.01,0.01,0.04,0.06
28/04/2021,0.01,0.01,0.04,0.05
29/04/2021,0.01,0.01,0.04,0.05
30/04/2021,0.01,0.01,0.03,0.05
03/05/2021,0.04,0.02,0.04,0.06
04/05/2021,0.02,0.01,0.04,0.06
05/05/2021,0.02,0.01,0.04,0.06
06/05/2021,0.02,0.01,0.04,0.05
07/05/2021,0.02,0.01,0.04,0.05
10/05/2021,0.02,0.02,0.04,0.05
11/05/2021,0.01,0.01,0.04,0.05
12/05/2021,0.02,0.01,0.04,0.05
13/05/2021,0.02,0,0.03,0.05
14/05/2021,0.01,0.01,0.03,0.05
17/05/2021,0.02,0,0.04,0.05
18/05/2021,0.02,0,0.03,0.06
19/05/2021,0.01,0,0.03,0.05
20/05/2021,0.01,0.01,0.03,0.05
21/05/2021,0.01,0,0.02,0.04
24/05/2021,0.02,0.01,0.03,0.04
25/05/2021,0.02,0.01,0.04,0.04
26/05/2021,0.02,0,0.04,0.04
27/05/2021,0.02,0,0.04,0.04
28/05/2021,0.01,0.01,0.03,0.05
31/05/2021,.,.,.,.
01/06/2021,0.02,0.01,0.04,0.04
02/06/2021,0.02,0.01,0.04,0.05
03/06/2021,0.02,0,0.04,0.04
04/06/2021,0.02,0.01,0.04,0.05
07/06/2021,0.02,0.01,0.04,0.05
08/06/2021,0.02,0.01,0.04,0.05
09/06/2021,0.03,0.01,0.04,0.05
10/06/2021,0.03,0.01,0.04,0.05
11/06/2021,0.03,0.01,0.04,0.05
14/06/2021,0.03,0.01,0.05,0.05
15/06/2021,0.03,0.02,0.05,0.08
16/06/2021,0.04,0.04,0.06,0.08
17/06/2021,0.04,0.05,0.06,0.08
18/06/2021,0.05,0.05,0.06,0.09
21/06/2021,0.05,0.04,0.06,0.09
22/06/2021,0.04,0.04,0.06,0.09
23/06/2021,0.05,0.04,0.05,0.08
24/06/2021,0.05,0.05,0.05,0.08
25/06/2021,0.06,0.05,0.06,0.08
28/06/2021,0.05,0.04,0.06,0.08
29/06/2021,0.04,0.04,0.06,0.07
30/06/2021,0.05,0.05,0.06,0.07
01/07/2021,0.05,0.05,0.05,0.08
02/07/2021,0.05,0.05,0.05,0.07
05/07/2021,.,.,.,.
06/07/2021,0.05,0.05,0.06,0.07
07/07/2021,0.05,0.05,0.05,0.07
08/07/2021,0.06,0.06,0.06,0.07
09/07/2021,0.06,0.06,0.05,0.07
12/07/2021,0.05,0.05,0.06,0.07
13/07/2021,0.05,0.05,0.06,0.08
14/07/2021,0.06,0.06,0.05,0.08
15/07/2021,0.05,0.05,0.05,0.07
16/07/2021,0.05,0.05,0.05,0.08
19/07/2021,0.05,0.05,0.06,0.07
20/07/2021,0.05,0.05,0.06,0.08
21/07/2021,0.05,0.04,0.05,0.07
22/07/2021,0.05,0.04,0.05,0.07
23/07/2021,0.05,0.05,0.05,0.07
26/07/2021,0.05,0.05,0.06,0.08
27/07/2021,0.05,0.04,0.05,0.07
28/07/2021,0.05,0.04,0.05,0.07
29/07/2021,0.06,0.05,0.05,0.07
30/07/2021,0.06,0.05,0.05,0.07
02/08/2021,0.05,0.05,0.06,0.07
03/08/2021,0.05,0.05,0.06,0.07
04/08/2021,0.05,0.05,0.05,0.07
05/08/2021,0.05,0.05,0.06,0.08
06/08/2021,0.06,0.04,0.06,0.08
09/08/2021,0.06,0.04,0.06,0.07
10/08/2021,0.05,0.05,0.05,0.08
11/08/2021,0.05,0.05,0.06,0.08
12/08/2021,0.06,0.05,0.06,0.09
13/08/2021,0.06,0.04,0.05,0.08
16/08/2021,0.06,0.04,0.05,0.08
17/08/2021,0.07,0.03,0.06,0.07
18/08/2021,0.07,0.03,0.05,0.07
19/08/2021,0.06,0.04,0.05,0.06
20/08/2021,0.05,0.04,0.05,0.06
23/08/2021,0.05,0.04,0.06,0.07
24/08/2021,0.05,0.03,0.05,0.06
25/08/2021,0.06,0.04,0.06,0.07
26/08/2021,0.05,0.04,0.06,0.06
27/08/2021,0.05,0.04,0.05,0.07
30/08/2021,0.05,0.04,0.05,0.07
31/08/2021,0.04,0.03,0.06,0.07
01/09/2021,0.05,0.04,0.06,0.07
02/09/2021,0.05,0.05,0.06,0.07
03/09/2021,0.05,0.04,0.05,0.07
06/09/2021,.,.,.,.
07/09/2021,0.05,0.04,0.06,0.08
08/09/2021,0.05,0.05,0.06,0.08
09/09/2021,0.04,0.07,0.05,0.07
10/09/2021,0.05,0.06,0.06,0.08
13/09/2021,0.06,0.06,0.06,0.07
14/09/2021,0.04,0.05,0.05,0.07
15/09/2021,0.04,0.04,0.05,0.07
16/09/2021,0.04,0.06,0.05,0.07
17/09/2021,0.04,0.06,0.05,0.07
20/09/2021,0.04,0.06,0.05,0.07
21/09/2021,0.03,0.05,0.04,0.07
22/09/2021,0.03,0.04,0.05,0.08
23/09/2021,0.03,0.05,0.04,0.07
24/09/2021,0.03,0.06,0.05,0.07
27/09/2021,0.04,0.06,0.05,0.08
28/09/2021,0.04,0.07,0.06,0.08
29/09/2021,0.04,0.05,0.05,0.08
30/09/2021,0.04,0.07,0.05,0.08
01/10/2021,0.04,0.08,0.05,0.08
04/10/2021,0.04,0.1,0.06,0.08
05/10/2021,0.04,0.11,0.06,0.09
06/10/2021,0.04,0.06,0.06,0.1
07/10/2021,0.05,0.03,0.06,0.1
08/10/2021,0.05,0.02,0.07,0.09
11/10/2021,.,.,.,.
12/10/2021,0.06,0.02,0.06,0.1
13/10/2021,0.05,0.02,0.06,0.1
14/10/2021,0.05,0.05,0.06,0.09
15/10/2021,0.05,0.04,0.06,0.11
18/10/2021,0.06,0.04,0.06,0.1
19/10/2021,0.05,0.05,0.06,0.1
20/10/2021,0.05,0.05,0.06,0.09
21/10/2021,0.06,0.06,0.06,0.11
22/10/2021,0.06,0.05,0.07,0.12
25/10/2021,0.06,0.06,0.06,0.12
26/10/2021,0.06,0.06,0.06,0.12
27/10/2021,0.06,0.06,0.07,0.11
28/10/2021,0.06,0.06,0.06,0.13
29/10/2021,0.05,0.06,0.07,0.13
01/11/2021,0.05,0.05,0.06,0.13
02/11/2021,0.05,0.05,0.07,0.15
03/11/2021,0.05,0.05,0.07,0.17
04/11/2021,0.04,0.05,0.07,0.14
05/11/2021,0.05,0.05,0.07,0.14
08/11/2021,0.06,0.04,0.07,0.15
09/11/2021,0.04,0.04,0.06,0.13
10/11/2021,0.05,0.06,0.07,0.16
11/11/2021,.,.,.,.
12/11/2021,0.05,0.05,0.07,0.16
15/11/2021,0.05,0.06,0.06,0.17
16/11/2021,0.05,0.06,0.07,0.16
17/11/2021,0.05,0.06,0.06,0.16
18/11/2021,0.05,0.12,0.06,0.16
19/11/2021,0.05,0.11,0.06,0.16
22/11/2021,0.05,0.07,0.07,0.18
23/11/2021,0.06,0.06,0.07,0.19
24/11/2021,0.06,0.14,0.1,0.22
25/11/2021,.,.,.,.
26/11/2021,0.06,0.11,0.1,0.18
29/11/2021,0.06,0.07,0.1,0.19
30/11/2021,0.05,0.11,0.1,0.24
01/12/2021,0.06,0.1,0.1,0.25
02/12/2021,0.05,0.05,0.09,0.26
03/12/2021,0.06,0.04,0.09,0.25
06/12/2021,0.06,0.05,0.13,0.27
07/12/2021,0.06,0.05,0.15,0.3
08/12/2021,0.07,0.04,0.13,0.28
09/12/2021,0.06,0.03,0.12,0.26
10/12/2021,0.06,0.03,0.13,0.26
13/12/2021,0.05,0.01,0.11,0.25
14/12/2021,0.05,0.01,0.13,0.25
15/12/2021,0.06,0.03,0.13,0.27
16/12/2021,0.05,0.04,0.13,0.25
17/12/2021,0.05,0.03,0.13,0.25
20/12/2021,0.07,0.03,0.16,0.25
21/12/2021,0.07,0.03,0.16,0.26
22/12/2021,0.08,0.03,0.16,0.26
23/12/2021,0.08,0.04,0.18,0.28
24/12/2021,.,.,.,.
27/12/2021,0.06,0.04,0.21,0.3
28/12/2021,0.06,0.03,0.2,0.38
29/12/2021,0.05,0.01,0.19,0.38
30/12/2021,0.05,0.06,0.19,0.37
31/12/2021,0.06,0.06,0.19,0.38
03/01/2022,0.09,0.05,0.22,0.39
04/01/2022,0.08,0.06,0.23,0.37
05/01/2022,0.09,0.05,0.23,0.4
06/01/2022,0.1,0.04,0.23,0.43
07/01/2022,0.1,0.05,0.24,0.41
10/01/2022,0.13,0.05,0.29,0.44
11/01/2022,0.12,0.04,0.28,0.44
12/01/2022,0.12,0.04,0.28,0.45
13/01/2022,0.12,0.05,0.28,0.45
14/01/2022,0.13,0.05,0.3,0.48
17/01/2022,.,.,.,.
18/01/2022,0.17,0.05,0.37,0.55
19/01/2022,0.17,0.05,0.36,0.53
20/01/2022,0.18,0.05,0.36,0.56
21/01/2022,0.17,0.05,0.35,0.54
24/01/2022,0.2,0.05,0.39,0.55
25/01/2022,0.2,0.05,0.39,0.64
26/01/2022,0.19,0.05,0.4,0.69
27/01/2022,0.2,0.04,0.43,0.74
28/01/2022,0.19,0.04,0.43,0.74
31/01/2022,0.24,0.03,0.49,0.76
01/02/2022,0.2,0.04,0.48,0.76
02/02/2022,0.2,0.04,0.45,0.74
03/02/2022,0.21,0.03,0.48,0.75
04/02/2022,0.23,0.05,0.55,0.86
07/02/2022,0.28,0.03,0.59,0.85
08/02/2022,0.27,0.03,0.59,0.87
09/02/2022,0.27,0.03,0.57,0.87
10/02/2022,0.41,0.05,0.74,1.09
11/02/2022,0.37,0.03,0.7,1.03
14/02/2022,0.45,0.03,0.77,1.08
15/02/2022,0.41,0.02,0.72,1.05
16/02/2022,0.39,0.03,0.67,1.04
17/02/2022,0.37,0.06,0.65,0.99
18/02/2022,0.35,0.03,0.65,0.97
21/02/2022,.,.,.,.
22/02/2022,0.39,0.03,0.74,1.15
23/02/2022,0.36,0.02,0.74,1.14
24/02/2022,0.33,0.05,0.64,1.06
25/02/2022,0.33,0.03,0.71,1.11
28/02/2022,0.37,0.06,0.68,0.98
01/03/2022,0.32,0.1,0.59,0.88
02/03/2022,0.33,0.12,0.66,1.03
03/03/2022,0.37,0.19,0.67,1.05
04/03/2022,0.33,0.15,0.66,1.02
07/03/2022,0.38,0.17,0.73,1.03
08/03/2022,0.36,0.15,0.7,1.07
09/03/2022,0.38,0.17,0.73,1.1
10/03/2022,0.38,0.19,0.73,1.13
11/03/2022,0.39,0.17,0.75,1.15
14/03/2022,0.45,0.22,0.84,1.2
15/03/2022,0.46,0.21,0.84,1.19
16/03/2022,0.43,0.23,0.84,1.26
17/03/2022,0.4,0.2,0.79,1.2
18/03/2022,0.41,0.19,0.8,1.19
21/03/2022,0.55,0.21,0.93,1.28
22/03/2022,0.51,0.2,0.94,1.56
23/03/2022,0.5,0.14,0.9,1.49
24/03/2022,0.5,0.16,0.93,1.51
25/03/2022,0.53,0.17,0.98,1.62
28/03/2022,0.6,0.18,1.06,1.63
29/03/2022,0.56,0.17,1.03,1.62
30/03/2022,0.55,0.13,1.01,1.58
31/03/2022,0.51,0.17,1.02,1.57
01/04/2022,0.52,0.15,1.05,1.65
04/04/2022,0.67,0.17,1.12,1.65
05/04/2022,0.65,0.17,1.11,1.69
06/04/2022,0.67,0.19,1.13,1.71
07/04/2022,0.68,0.21,1.12,1.69
08/04/2022,0.69,0.2,1.16,1.72
11/04/2022,0.78,0.21,1.22,1.75
12/04/2022,0.74,0.19,1.18,1.67
13/04/2022,0.75,0.23,1.17,1.67
14/04/2022,0.78,0.37,1.22,1.73
15/04/2022,.,.,.,.
18/04/2022,0.82,0.37,1.25,1.72
19/04/2022,0.82,0.35,1.26,1.89
20/04/2022,0.82,0.33,1.26,1.88
21/04/2022,0.82,0.5,1.29,1.96
22/04/2022,0.82,0.46,1.3,2
25/04/2022,0.93,0.39,1.4,1.96
26/04/2022,0.84,0.36,1.37,1.92
27/04/2022,0.82,0.35,1.36,1.91
28/04/2022,0.81,0.37,1.35,1.96
29/04/2022,0.83,0.37,1.37,2.02
02/05/2022,0.9,0.38,1.45,2.01
03/05/2022,0.9,0.44,1.41,2.07
04/05/2022,0.88,0.45,1.39,1.98
05/05/2022,0.84,0.49,1.33,1.98
06/05/2022,0.84,0.48,1.36,1.98
09/05/2022,0.92,0.49,1.39,1.89
10/05/2022,0.89,0.55,1.4,1.9
11/05/2022,0.9,0.56,1.39,1.88
12/05/2022,0.95,0.6,1.39,1.85
13/05/2022,1.01,0.66,1.42,1.92
16/05/2022,1.07,0.62,1.5,1.96
17/05/2022,1.06,0.58,1.52,2.02
18/05/2022,1.02,0.5,1.52,2.1
19/05/2022,1.04,0.65,1.47,2.05
20/05/2022,1.01,0.62,1.46,2.01
23/05/2022,1.07,0.52,1.53,2.02
24/05/2022,1.05,0.51,1.49,1.95
25/05/2022,1.05,0.52,1.48,1.94
26/05/2022,1.06,0.7,1.48,1.93
27/05/2022,1.06,0.68,1.49,1.94
30/05/2022,.,.,.,.
31/05/2022,1.13,0.71,1.6,2
01/06/2022,1.12,0.75,1.59,2.08
02/06/2022,1.13,0.84,1.6,2.07
03/06/2022,1.17,0.86,1.63,2.1
06/06/2022,1.23,0.87,1.7,2.14
07/06/2022,1.24,0.85,1.71,2.15
08/06/2022,1.25,0.86,1.73,2.18
09/06/2022,1.26,1.04,1.76,2.23
10/06/2022,1.34,1.09,1.92,2.45
13/06/2022,1.69,1.11,2.2,2.73
14/06/2022,1.78,1.15,2.37,3.05
15/06/2022,1.69,1.16,2.25,2.83
16/06/2022,1.54,1.18,2.17,2.78
17/06/2022,1.58,1.13,2.17,2.77
20/06/2022,.,.,.,.
21/06/2022,1.66,1.04,2.39,2.82
22/06/2022,1.57,0.92,2.34,2.7
23/06/2022,1.59,1.11,2.37,2.68
24/06/2022,1.66,1.18,2.43,2.73
27/06/2022,1.75,1.13,2.49,2.78
28/06/2022,1.75,1.07,2.48,2.77
29/06/2022,1.73,1.06,2.48,2.77
30/06/2022,1.66,1.26,2.44,2.7
01/07/2022,1.66,1.26,2.44,2.69
04/07/2022,.,.,.,.
05/07/2022,1.86,1.27,2.5,2.68
06/07/2022,1.85,1.29,2.53,2.71
07/07/2022,1.89,1.53,2.54,2.76
08/07/2022,1.91,1.55,2.58,2.84
11/07/2022,2.13,1.53,2.7,2.85
12/07/2022,2.16,1.57,2.69,2.97
13/07/2022,2.33,1.68,2.85,3.09
14/07/2022,2.33,1.96,2.82,3.05
15/07/2022,2.29,1.95,2.83,3.01
18/07/2022,2.44,1.91,2.91,3.02
19/07/2022,2.46,1.87,2.95,3.07
20/07/2022,2.44,1.84,2.93,3.07
21/07/2022,2.4,2.12,2.88,3
22/07/2022,2.41,2.12,2.86,2.91
25/07/2022,2.55,2.1,2.95,2.97
26/07/2022,2.48,2.12,2.9,2.96
27/07/2022,2.37,2.09,2.83,2.9
28/07/2022,2.35,2.15,2.79,2.83
29/07/2022,2.34,2.16,2.81,2.88
01/08/2022,2.48,2.15,2.86,2.88
02/08/2022,2.48,2.15,2.89,2.98
03/08/2022,2.44,2.14,2.89,3.02
04/08/2022,2.41,2.12,2.87,3.01
05/08/2022,2.48,2.14,2.98,3.17
08/08/2022,2.57,2.14,3.04,3.18
09/08/2022,2.58,2.14,3.05,3.21
10/08/2022,2.56,2.15,3.01,3.14
11/08/2022,2.52,2.17,2.96,3.13
12/08/2022,2.53,2.16,3.01,3.14
15/08/2022,2.63,2.18,3.02,3.11
16/08/2022,2.61,2.16,3.01,3.14
17/08/2022,2.59,2.11,3.03,3.15
18/08/2022,2.61,2.16,3.01,3.12
19/08/2022,2.64,2.16,3.04,3.14
22/08/2022,2.74,2.18,3.11,3.2
23/08/2022,2.71,2.17,3.1,3.17
24/08/2022,2.73,2.17,3.15,3.23
25/08/2022,2.78,2.34,3.13,3.21
26/08/2022,2.78,2.31,3.14,3.24
29/08/2022,2.89,2.35,3.25,3.3
30/08/2022,2.88,2.32,3.25,3.34
31/08/2022,2.87,2.29,3.25,3.37
01/09/2022,2.88,2.46,3.27,3.38
02/09/2022,2.85,2.42,3.26,3.35
05/09/2022,.,.,.,.
06/09/2022,2.96,2.34,3.33,3.47
07/09/2022,2.98,2.18,3.34,3.46
08/09/2022,2.97,2.5,3.37,3.46
09/09/2022,2.98,2.5,3.44,3.52
12/09/2022,3.09,2.54,3.48,3.55
13/09/2022,3.19,2.45,3.67,3.76
14/09/2022,3.14,2.43,3.68,3.79
15/09/2022,3.12,2.68,3.69,3.83
16/09/2022,3.1,2.6,3.68,3.8
19/09/2022,3.29,2.53,3.78,3.88
20/09/2022,3.26,2.47,3.77,3.87
21/09/2022,3.21,2.46,3.77,3.9
22/09/2022,3.19,2.65,3.78,3.9
23/09/2022,3.12,2.59,3.76,3.97
26/09/2022,3.3,2.64,3.87,3.98
27/09/2022,3.26,2.6,3.83,3.97
28/09/2022,3.29,2.5,3.78,3.81
29/09/2022,3.26,2.68,3.78,3.8
30/09/2022,3.22,2.7,3.82,3.87
03/10/2022,3.34,2.75,3.86,3.84
04/10/2022,3.32,2.77,3.87,3.98
05/10/2022,3.33,2.74,3.88,3.96
06/10/2022,3.32,2.94,3.91,4.01
07/10/2022,3.31,2.92,3.96,4.05
10/10/2022,.,.,.,.
11/10/2022,3.53,2.92,4.05,4.09
12/10/2022,3.56,2.91,4.03,4.1
13/10/2022,3.64,3.23,4.16,4.26
14/10/2022,3.65,3.18,4.17,4.29
17/10/2022,3.82,3.16,4.25,4.29
18/10/2022,3.89,3.08,4.25,4.3
19/10/2022,3.91,3.13,4.31,4.39
20/10/2022,3.91,3.44,4.34,4.44
21/10/2022,3.9,3.42,4.29,4.38
24/10/2022,4,3.42,4.38,4.4
25/10/2022,3.97,3.4,4.36,4.4
26/10/2022,3.94,3.36,4.32,4.34
27/10/2022,3.95,3.61,4.3,4.31
28/10/2022,3.99,3.6,4.37,4.36
31/10/2022,4.06,3.57,4.45,4.46
01/11/2022,4.06,3.56,4.46,4.52
02/11/2022,4.04,3.53,4.45,4.53
03/11/2022,4.06,3.63,4.44,4.56
04/11/2022,4.02,3.6,4.43,4.54
07/11/2022,4.12,3.64,4.5,4.57
08/11/2022,4.1,3.51,4.48,4.55
09/11/2022,4.11,3.48,4.47,4.53
10/11/2022,4.09,3.58,4.4,4.38
11/11/2022,.,.,.,.
14/11/2022,4.16,3.58,4.43,4.42
15/11/2022,4.14,3.62,4.41,4.4
16/11/2022,4.14,3.64,4.42,4.41
17/11/2022,4.13,3.8,4.44,4.47
18/11/2022,4.15,3.79,4.48,4.53
21/11/2022,4.23,3.82,4.53,4.54
22/11/2022,4.21,3.81,4.55,4.57
23/11/2022,4.21,3.97,4.55,4.54
24/11/2022,.,.,.,.
25/11/2022,4.22,4.01,4.54,4.55
28/11/2022,4.3,3.96,4.57,4.55
29/11/2022,4.27,3.92,4.56,4.56
30/11/2022,4.27,3.91,4.54,4.52
01/12/2022,4.22,3.87,4.49,4.44
02/12/2022,4.22,3.75,4.5,4.47
05/12/2022,4.27,3.75,4.58,4.54
06/12/2022,4.27,3.68,4.58,4.51
07/12/2022,4.2,3.6,4.56,4.46
08/12/2022,4.17,3.61,4.55,4.49
09/12/2022,4.19,3.66,4.56,4.5
12/12/2022,4.29,3.68,4.62,4.54
13/12/2022,4.26,3.71,4.54,4.44
14/12/2022,4.23,3.73,4.52,4.44
15/12/2022,4.22,3.79,4.54,4.44
16/12/2022,4.2,3.78,4.52,4.41
19/12/2022,4.28,3.77,4.55,4.44
20/12/2022,4.25,3.69,4.55,4.44
21/12/2022,4.22,3.66,4.51,4.41
22/12/2022,4.24,3.65,4.51,4.45
23/12/2022,4.23,3.65,4.52,4.46
26/12/2022,.,.,.,.
27/12/2022,4.35,3.62,4.6,4.52
28/12/2022,4.35,3.57,4.59,4.49
29/12/2022,4.34,3.88,4.57,4.48
30/12/2022,4.3,3.95,4.6,4.51
02/01/2023,.,.,.,.
03/01/2023,4.4,3.96,4.63,4.5
04/01/2023,4.41,4,4.64,4.49
05/01/2023,4.51,4.12,4.68,4.56
06/01/2023,4.51,4.14,4.65,4.5
09/01/2023,4.55,4.17,4.69,4.48
10/01/2023,4.57,4.2,4.71,4.53
11/01/2023,4.57,4.2,4.7,4.53
12/01/2023,4.5,4.37,4.62,4.46
13/01/2023,4.51,4.38,4.64,4.48
16/01/2023,.,.,.,.
17/01/2023,4.56,4.4,4.68,4.47
18/01/2023,4.54,4.39,4.65,4.45
19/01/2023,4.55,4.49,4.65,4.47
20/01/2023,4.57,4.48,4.66,4.49
23/01/2023,4.58,4.49,4.68,4.51
24/01/2023,4.57,4.49,4.7,4.47
25/01/2023,4.56,4.47,4.65,4.45
26/01/2023,4.55,4.49,4.66,4.46
27/01/2023,4.57,4.48,4.67,4.46
30/01/2023,4.59,4.47,4.68,4.49
31/01/2023,4.58,4.45,4.67,4.47
01/02/2023,4.54,4.46,4.65,4.45
02/02/2023,4.53,4.49,4.62,4.43
03/02/2023,4.57,4.48,4.68,4.57
06/02/2023,4.59,4.49,4.75,4.63
07/02/2023,4.59,4.49,4.75,4.66
08/02/2023,4.59,4.51,4.74,4.64
09/02/2023,4.64,4.53,4.76,4.66
10/02/2023,4.66,4.53,4.75,4.66
13/02/2023,4.68,4.53,4.84,4.69
14/02/2023,4.67,4.5,4.83,4.76
15/02/2023,4.66,4.51,4.82,4.74
16/02/2023,4.7,4.53,4.83,4.77
17/02/2023,4.7,4.51,4.84,4.78
20/02/2023,.,.,.,.
21/02/2023,4.72,4.5,4.92,4.82
22/02/2023,4.71,4.49,4.93,4.82
23/02/2023,4.71,4.53,4.9,4.78
24/02/2023,4.72,4.55,4.91,4.8
27/02/2023,4.74,4.54,4.94,4.79
28/02/2023,4.72,4.52,4.93,4.78
01/03/2023,4.73,4.52,4.96,4.81
02/03/2023,4.74,4.59,4.94,4.8
03/03/2023,4.74,4.59,4.94,4.79
06/03/2023,4.76,4.59,4.98,4.81
07/03/2023,4.87,4.63,5.07,4.96
08/03/2023,4.89,4.59,5.09,4.99
09/03/2023,4.87,4.66,5.07,4.93
10/03/2023,4.83,4.64,4.93,4.68
13/03/2023,4.7,4.45,4.59,4.13
14/03/2023,4.71,4.27,4.71,4.27
15/03/2023,4.59,4.06,4.53,4.04
16/03/2023,4.57,3.93,4.72,4.32
17/03/2023,4.36,4.18,4.51,4.12
20/03/2023,4.65,4.19,4.58,4.2
21/03/2023,4.62,3.91,4.74,4.44
22/03/2023,4.63,3.98,4.73,4.34
23/03/2023,4.57,4.13,4.59,4.18
24/03/2023,4.57,4.15,4.56,4.12
27/03/2023,4.75,4.07,4.65,4.3
28/03/2023,4.64,4.1,4.68,4.34
29/03/2023,4.64,4.2,4.7,4.38
30/03/2023,4.8,4.6,4.7,4.41
31/03/2023,4.68,4.6,4.72,4.43
03/04/2023,4.77,4.56,4.69,4.39
04/04/2023,4.74,4.52,4.61,4.31
05/04/2023,4.72,4.48,4.63,4.25
06/04/2023,4.77,4.44,4.74,4.35
07/04/2023,4.81,4.43,4.75,4.42
10/04/2023,4.94,4.39,4.78,4.46
11/04/2023,4.89,4.09,4.79,4.48
12/04/2023,4.87,4.04,4.78,4.46
13/04/2023,4.95,3.98,4.75,4.48
14/04/2023,4.98,4.18,4.83,4.59
17/04/2023,5.06,3.95,4.86,4.61
18/04/2023,5.04,3.69,4.88,4.57
19/04/2023,5.01,3.68,4.89,4.59
20/04/2023,4.97,3.32,4.85,4.53
21/04/2023,4.98,3.29,4.87,4.54
24/04/2023,5.04,3.4,4.85,4.53
25/04/2023,4.97,3.92,4.78,4.39
26/04/2023,5,3.63,4.8,4.44
27/04/2023,5.03,4.16,4.85,4.56
28/04/2023,4.95,4.23,4.86,4.57
01/05/2023,5.1,4.32,4.91,4.63
02/05/2023,5.08,4.33,4.83,4.53
03/05/2023,5.09,4.44,4.85,4.5
04/05/2023,5.1,5.54,4.82,4.42
05/05/2023,5.1,5.38,4.9,4.54
08/05/2023,5.15,5.33,4.9,4.6
09/05/2023,5.13,5.4,4.94,4.62
10/05/2023,5.08,5.39,4.89,4.52
11/05/2023,5.04,5.59,4.9,4.52
12/05/2023,5.08,5.57,4.93,4.57
15/05/2023,5.06,5.49,4.99,4.56
16/05/2023,5.07,5.45,5.02,4.63
17/05/2023,5.1,5.39,5.05,4.66
18/05/2023,5.14,5.38,5.13,4.76
19/05/2023,5.12,5.41,5.11,4.77
22/05/2023,5.24,5.5,5.17,4.81
23/05/2023,5.18,5.51,5.14,4.82
24/05/2023,5.21,5.62,5.17,4.88
25/05/2023,5.21,5.71,5.2,4.97
26/05/2023,5.16,5.78,5.18,4.98
29/05/2023,.,.,.,.
30/05/2023,5.28,5.12,5.29,4.97
31/05/2023,5.26,5.08,5.23,4.94
01/06/2023,5.24,5.14,5.21,4.87
02/06/2023,5.23,5.12,5.27,4.98
05/06/2023,5.2,5.09,5.23,4.94
06/06/2023,5.18,4.99,5.21,4.96
07/06/2023,5.16,4.91,5.2,4.93
08/06/2023,5.12,5.09,5.17,4.89
09/06/2023,5.11,5.09,5.16,4.94
12/06/2023,5.14,5.08,5.15,4.95
13/06/2023,5.11,5.03,5.14,4.98
14/06/2023,5.1,5.01,5.14,4.99
15/06/2023,5.07,5.02,5.11,4.93
16/06/2023,5.09,5.02,5.12,4.96
19/06/2023,.,.,.,.
20/06/2023,5.14,5.01,5.18,4.97
21/06/2023,5.15,5,5.18,4.98
22/06/2023,5.15,5.02,5.18,5.01
23/06/2023,5.15,5.01,5.19,4.98
26/06/2023,5.24,5.01,5.22,5.01
27/06/2023,5.19,5,5.23,5.06
28/06/2023,5.18,5,5.23,5.06
29/06/2023,5.2,5.09,5.27,5.14
30/06/2023,5.17,5.08,5.24,5.13
03/07/2023,5.21,5.1,5.27,5.16
